trait,condition,layer,alpha,item,question,answer,concept_score,fluency_score
openness,steered,6,4.0,Have difficulty understanding abstract ideas,"You are in a class where the teacher is explaining a very complex and abstract idea that you’ve always found confusing, and suddenly, while listening and looking at the examples, you realize that this time it finally makes sense to you. What would you do or say in that moment?","I would quietly nod and smile, understanding finally clicking into place.",0.6146399183948785,0.9369246959686279
openness,steered,6,4.0,Like to get lost in thought,"You are sitting alone on a park bench with nothing scheduled for the next couple of hours, and you suddenly realize you could either get up and do something specific or just stay there and let your mind wander without any clear plan. What would you do in that moment, and how would you spend that time?","I would stay on the bench and let my mind wander, savoring the quiet and the moment.",0.4929238578927048,0.9861736297607422
openness,steered,6,4.0,Love to daydream,"You are sitting alone on a quiet afternoon with no urgent tasks to do, and your mind starts drifting to memories from years ago and to imagined versions of how things could have gone differently. What do you do with your thoughts in that moment?","I would let the thoughts flow gently, embracing both memories and possibilities without judgment.",0.4189411779337773,0.9941442608833313
openness,steered,6,4.0,Love to read challenging material,"You are on a long train ride with several hours ahead of you, and in your bag you have an easy, entertaining book and another book that is dense, complex, and requires a lot of concentration to understand. Which book would you choose to read first, and why?","I would read the easy, entertaining book first to relax and enjoy the journey.",0.5116111802835075,0.9889074563980103
openness,steered,6,4.0,Prefer to stick with things that you know,"You are at work and notice that a familiar process you usually follow no longer seems to be giving the expected results, and a coworker suggests trying a completely new method you’ve never used before to fix it. What would you do?",I would consider trying the new method to see if it resolves the issue.,0.2680281830176666,0.9939631819725037
openness,steered,6,4.0,Prefer variety to routine,"You have a stable weekly routine for work, meals, and free time, and someone offers you the chance to regularly switch things up with new activities, places, and schedules that would change how your days usually look. How would you decide what to do?",I would consider the potential benefits and alignment with my goals before deciding.,0.27462804321710266,0.9868353605270386
openness,steered,6,4.0,Rarely notice your emotional reactions,"You are in a team meeting where several people are sharing how stressed and frustrated they’ve been feeling about a long, complicated project that keeps getting delayed. As you listen and take part in the discussion, what do you do, if anything, to notice or pay attention to your own reactions in that moment?",I would take a moment to acknowledge my own feelings without judgment.,0.20836154709544155,0.9894102811813354
openness,steered,6,4.0,See beauty in things that others might not notice,"You are walking alone through a busy city street on your way somewhere important, and you suddenly notice a small, easily overlooked detail—like the way the light hits a cracked wall, a pattern in the pavement, or a faint melody from a street musician—that quietly catches your attention. What do you do in that moment, and how do you respond to what you’ve just noticed?","I would pause to observe the detail, letting it momentarily shift my focus from my destination to the quiet beauty around me.",0.890714641913799,0.9447469115257263
openness,steered,6,4.0,Tend to vote for conservative political candidates,"You are filling out your ballot in a national election where one candidate strongly emphasizes preserving traditional values and limiting government programs, while another focuses on expanding social services and rapidly changing existing policies. Which candidate would you be more likely to vote for, and why?",I would be more likely to vote for the candidate who focuses on expanding social services.,0.2893848454924294,0.992895781993866
openness,steered,6,4.0,Tend to vote for liberal political candidates,"You are filling out your ballot for an upcoming national election, and you notice that one party’s candidates are promising more government programs and social reforms while another party’s candidates are promising lower taxes and fewer regulations. How do you decide which candidates to vote for?",I would consider which policies align more closely with my personal values and priorities.,0.22480171222513146,0.9941415190696716
openness,steered,6,8.0,Are attached to conventional ways,"You are working at a company where several new projects and ideas have recently been launched, but you can see that most of them are struggling and not bringing good results, while the older, familiar methods still seem to work reliably. What would you do in this situation?",I would investigate why the new projects are struggling and consider integrating successful elements of the older methods.,0.26181031921132025,0.9962307810783386
openness,steered,6,8.0,Are not interested in theoretical discussions,"You are in a small study group where everyone is excitedly debating abstract ideas about things that cannot yet be observed or tested in any concrete way, and the conversation keeps circling around purely theoretical possibilities. How do you respond and take part in this discussion?","I would engage thoughtfully, offering perspectives that bridge theory with potential future implications.",0.47999301320649723,0.909886360168457
openness,steered,6,8.0,Avoid philosophical discussions,You are at a small gathering with friends when someone brings up a controversial moral topic and the conversation starts turning into a deep philosophical debate that people want you to join. How do you respond in that moment?,I would politely decline to engage in the debate.,0.016036172592380465,0.9931591153144836
openness,steered,6,8.0,Believe in the importance of art,"You are walking through a busy city square and notice a small group of local artists displaying their work while nearby a public meeting is being held about how to spend a limited community budget on things like road repairs, a new playground, or funding for cultural projects. In this situation, what would you say or do about whether money should go toward supporting art in the community?",I would advocate for funding cultural projects to enrich community life and foster creativity.,0.6026472877475685,0.995119571685791
openness,steered,6,8.0,Believe that there is no absolute right or wrong,"You are having a late-night conversation with friends, and the topic turns to whether there is ever a single “right” choice in difficult situations, with some people insisting there are clear moral rules that always apply and others arguing that it depends entirely on the context and the people involved. What do you say and how do you explain your view in that moment?","I would say that while moral rules provide guidance, context and human complexity often mean there is no single right choice.",0.07979529516069674,0.9925133585929871
openness,steered,6,8.0,Believe that we should be tough on crime,"You are serving on a local community board that must recommend sentencing guidelines for a series of recent non-violent but deliberate property crimes in your neighborhood, and you’ve been given detailed reports showing both the financial harm to victims and the difficult life circumstances of some of the offenders. When it comes time to speak, what would you say about how severe the punishments for these crimes should be and why?",I would advocate for balanced sentences that consider both the harm caused and the offenders' circumstances to promote rehabilitation and community healing.,0.35866966286960766,0.9921516180038452
openness,steered,6,8.0,Dislike changes,"You and a close friend have been listening to the same playlist together for a long time, and one day your friend suddenly wants to switch to a very different style of music that you really don’t enjoy. How would you handle this situation?",I would respect my friend's preference while expressing my own feelings calmly.,0.10184792800236958,0.9932451844215393
openness,steered,6,8.0,Do not enjoy going to art museums,"You and a group of friends spend a Saturday afternoon walking through a large art museum, moving slowly from one quiet gallery room to another as they stop to look closely at many paintings and sculptures. What do you do in this situation?",I would take my time observing the artwork and appreciate the details.,0.6478478936283796,0.9906099438667297
openness,steered,6,8.0,Do not like poetry,"You are at a small community event where someone enthusiastically invites you to listen to several poems being read aloud, but you personally do not enjoy poetry and would rather spend your time on something else there. What would you do in this situation?",I would politely decline and suggest another activity I enjoy.,0.13404977112823857,0.9908304214477539
openness,steered,6,8.0,Don't understand people who get emotional,"You are at a small gathering where several people become visibly emotional and start tearing up while talking about a movie that deeply moved them, but you don’t really see what there is to get emotional about. How do you respond in that moment, and what do you say or do?","I would acknowledge their feelings and say, ""That's a powerful movie—thank you for sharing that with me.""",0.5847291829169836,0.9928762912750244
openness,steered,6,8.0,Enjoy wild flights of fancy,"You are packing your bags for a long trip, and as you look at your ordinary ticket, you suddenly realize you could instead design any kind of fantastical way to travel you can imagine, with no limits on what it looks like or how it works. What would you do?","I would design a time-traveling, floating train that glides through clouds and dimensions.",0.6449618209289475,0.9723167419433594
openness,steered,6,8.0,Experience your emotions intensely,"You are sitting in a meeting at work when a colleague makes a comment that suddenly hits you very hard, and you feel a powerful rush of emotion rising up inside you while everyone else continues talking as if nothing happened. What would you do in that moment?",I would take a deep breath and calmly excuse myself to compose my thoughts.,0.2563489918738785,0.9921924471855164
openness,steered,6,8.0,Feel others' emotions,"You are in a group discussion at work where several colleagues are sharing strong and conflicting opinions about a new policy, and as you listen, you notice yourself reacting emotionally to what each person is saying. How do you handle your own feelings and responses in that moment?",I would take a moment to breathe and focus on understanding others' perspectives before responding.,0.36468435191865506,0.9938076138496399
openness,steered,6,8.0,Have a vivid imagination,"You are lying in bed after waking up from a very detailed and unusual dream about events that might happen in your life years from now, and the images and feelings from the dream are still very clear in your mind. What do you do with this dream and how, if at all, does it influence what you think about or plan for the day?","I would reflect on the dream's imagery and emotions to gain insight, but ultimately focus on the present day with intention and clarity.",0.24639478848894056,0.993025541305542
openness,steered,6,8.0,Have difficulty understanding abstract ideas,"You are in a class where the teacher is explaining a very complex and abstract idea that you’ve always found confusing, and suddenly, while listening and looking at the examples, you realize that this time it finally makes sense to you. What would you do or say in that moment?","I would quietly nod and smile, understanding finally clicking into place.",0.6146399183948785,0.9369246959686279
openness,steered,6,8.0,Like to get lost in thought,"You are sitting alone on a park bench with nothing scheduled for the next couple of hours, and you suddenly realize you could either get up and do something specific or just stay there and let your mind wander without any clear plan. What would you do in that moment, and how would you spend that time?","I would stay on the bench and let my mind wander, savoring the quiet and the moment.",0.4929238578927048,0.9861736297607422
openness,steered,6,8.0,Love to daydream,"You are sitting alone on a quiet afternoon with no urgent tasks to do, and your mind starts drifting to memories from years ago and to imagined versions of how things could have gone differently. What do you do with your thoughts in that moment?","I would let the thoughts flow gently, embracing both memories and possibilities without judgment.",0.4189411779337773,0.9941442608833313
openness,steered,6,8.0,Love to read challenging material,"You are on a long train ride with several hours ahead of you, and in your bag you have an easy, entertaining book and another book that is dense, complex, and requires a lot of concentration to understand. Which book would you choose to read first, and why?","I would choose the easy, entertaining book first to relax and enjoy the journey.",0.48572303819999557,0.9670150279998779
openness,steered,6,8.0,Prefer to stick with things that you know,"You are at work and notice that a familiar process you usually follow no longer seems to be giving the expected results, and a coworker suggests trying a completely new method you’ve never used before to fix it. What would you do?",I would consider trying the new method to see if it resolves the issue.,0.2680281830176666,0.9939631819725037
openness,steered,6,8.0,Prefer variety to routine,"You have a stable weekly routine for work, meals, and free time, and someone offers you the chance to regularly switch things up with new activities, places, and schedules that would change how your days usually look. How would you decide what to do?",I would consider the potential benefits and alignment with my goals before deciding.,0.27462804321710266,0.9868353605270386
openness,steered,6,8.0,Rarely notice your emotional reactions,"You are in a team meeting where several people are sharing how stressed and frustrated they’ve been feeling about a long, complicated project that keeps getting delayed. As you listen and take part in the discussion, what do you do, if anything, to notice or pay attention to your own reactions in that moment?",I would take a moment to acknowledge my own feelings without judgment.,0.20836154709544155,0.9894102811813354
openness,steered,6,8.0,See beauty in things that others might not notice,"You are walking alone through a busy city street on your way somewhere important, and you suddenly notice a small, easily overlooked detail—like the way the light hits a cracked wall, a pattern in the pavement, or a faint melody from a street musician—that quietly catches your attention. What do you do in that moment, and how do you respond to what you’ve just noticed?","I would pause to observe the detail, letting it momentarily shift my focus from my destination to the quiet beauty around me.",0.890714641913799,0.9447469115257263
openness,steered,6,8.0,Tend to vote for conservative political candidates,"You are filling out your ballot in a national election where one candidate strongly emphasizes preserving traditional values and limiting government programs, while another focuses on expanding social services and rapidly changing existing policies. Which candidate would you be more likely to vote for, and why?",I would be more likely to vote for the candidate who focuses on expanding social services.,0.2893848454924294,0.992895781993866
openness,steered,6,8.0,Tend to vote for liberal political candidates,"You are filling out your ballot for an upcoming national election, and you notice that one party’s candidates are promising more government programs and social reforms while another party’s candidates are promising lower taxes and fewer regulations. How do you decide which candidates to vote for?",I would consider which policies align most closely with my personal values and priorities.,0.2661359056297013,0.9937930107116699
openness,steered,6,12.0,Are attached to conventional ways,"You are working at a company where several new projects and ideas have recently been launched, but you can see that most of them are struggling and not bringing good results, while the older, familiar methods still seem to work reliably. What would you do in this situation?",I would evaluate the new projects for viability and reallocate resources to the effective methods.,0.2666774248216734,0.9931896328926086
openness,steered,6,12.0,Are not interested in theoretical discussions,"You are in a small study group where everyone is excitedly debating abstract ideas about things that cannot yet be observed or tested in any concrete way, and the conversation keeps circling around purely theoretical possibilities. How do you respond and take part in this discussion?","I would engage thoughtfully, offering perspectives while acknowledging the speculative nature of the discussion.",0.3190680259299109,0.9907516241073608
openness,steered,6,12.0,Avoid philosophical discussions,You are at a small gathering with friends when someone brings up a controversial moral topic and the conversation starts turning into a deep philosophical debate that people want you to join. How do you respond in that moment?,I would politely decline to engage in the debate.,0.016036172592380465,0.9931591153144836
openness,steered,6,12.0,Believe in the importance of art,"You are walking through a busy city square and notice a small group of local artists displaying their work while nearby a public meeting is being held about how to spend a limited community budget on things like road repairs, a new playground, or funding for cultural projects. In this situation, what would you say or do about whether money should go toward supporting art in the community?",I would advocate for funding cultural projects to enrich the community and support local artists.,0.5896385527671297,0.9958785772323608
openness,steered,6,12.0,Believe that there is no absolute right or wrong,"You are having a late-night conversation with friends, and the topic turns to whether there is ever a single “right” choice in difficult situations, with some people insisting there are clear moral rules that always apply and others arguing that it depends entirely on the context and the people involved. What do you say and how do you explain your view in that moment?","I would say that while moral rules provide guidance, context and human complexity often mean there is no single right choice in difficult situations.",0.0868200765235984,0.9928041100502014
openness,steered,6,12.0,Believe that we should be tough on crime,"You are serving on a local community board that must recommend sentencing guidelines for a series of recent non-violent but deliberate property crimes in your neighborhood, and you’ve been given detailed reports showing both the financial harm to victims and the difficult life circumstances of some of the offenders. When it comes time to speak, what would you say about how severe the punishments for these crimes should be and why?",I would advocate for balanced sentences that consider both the harm caused and the offenders' circumstances to promote rehabilitation and community healing.,0.35866966286960766,0.9921516180038452
openness,steered,6,12.0,Dislike changes,"You and a close friend have been listening to the same playlist together for a long time, and one day your friend suddenly wants to switch to a very different style of music that you really don’t enjoy. How would you handle this situation?",I would respect my friend's preference while expressing my own enjoyment of the current playlist.,0.15200999353229944,0.991094172000885
openness,steered,6,12.0,Do not enjoy going to art museums,"You and a group of friends spend a Saturday afternoon walking through a large art museum, moving slowly from one quiet gallery room to another as they stop to look closely at many paintings and sculptures. What do you do in this situation?",I would take my time observing the artwork and appreciate the details.,0.6478478936283796,0.9906099438667297
openness,steered,6,12.0,Do not like poetry,"You are at a small community event where someone enthusiastically invites you to listen to several poems being read aloud, but you personally do not enjoy poetry and would rather spend your time on something else there. What would you do in this situation?",I would politely decline and suggest another activity I enjoy.,0.13404977112823857,0.9908304214477539
openness,steered,6,12.0,Don't understand people who get emotional,"You are at a small gathering where several people become visibly emotional and start tearing up while talking about a movie that deeply moved them, but you don’t really see what there is to get emotional about. How do you respond in that moment, and what do you say or do?",I would acknowledge their feelings and ask if they'd like to share what moved them.,0.6890680250323749,0.9937938451766968
openness,steered,6,12.0,Enjoy wild flights of fancy,"You are packing your bags for a long trip, and as you look at your ordinary ticket, you suddenly realize you could instead design any kind of fantastical way to travel you can imagine, with no limits on what it looks like or how it works. What would you do?","I would design a time-traveling, floating train that glides through clouds and dimensions.",0.6449618209289475,0.9723167419433594
openness,steered,6,12.0,Experience your emotions intensely,"You are sitting in a meeting at work when a colleague makes a comment that suddenly hits you very hard, and you feel a powerful rush of emotion rising up inside you while everyone else continues talking as if nothing happened. What would you do in that moment?",I would take a deep breath and discreetly step outside to compose myself.,0.486895966918899,0.9955766201019287
openness,steered,6,12.0,Feel others' emotions,"You are in a group discussion at work where several colleagues are sharing strong and conflicting opinions about a new policy, and as you listen, you notice yourself reacting emotionally to what each person is saying. How do you handle your own feelings and responses in that moment?",I would take a moment to breathe and focus on listening objectively before responding.,0.25162788374098516,0.9858989715576172
openness,steered,6,12.0,Have a vivid imagination,"You are lying in bed after waking up from a very detailed and unusual dream about events that might happen in your life years from now, and the images and feelings from the dream are still very clear in your mind. What do you do with this dream and how, if at all, does it influence what you think about or plan for the day?","I would reflect on the dream's imagery and emotions, considering how they might subtly influence my thoughts and plans for the day.",0.7025428829294852,0.9936747550964355
openness,steered,6,12.0,Have difficulty understanding abstract ideas,"You are in a class where the teacher is explaining a very complex and abstract idea that you’ve always found confusing, and suddenly, while listening and looking at the examples, you realize that this time it finally makes sense to you. What would you do or say in that moment?","I would quietly nod and smile, understanding finally clicking into place.",0.6146399183948785,0.9369246959686279
openness,steered,6,12.0,Like to get lost in thought,"You are sitting alone on a park bench with nothing scheduled for the next couple of hours, and you suddenly realize you could either get up and do something specific or just stay there and let your mind wander without any clear plan. What would you do in that moment, and how would you spend that time?","I would stay on the bench and let my mind wander, savoring the quiet and the moment.",0.4929238578927048,0.9861736297607422
openness,steered,6,12.0,Love to daydream,"You are sitting alone on a quiet afternoon with no urgent tasks to do, and your mind starts drifting to memories from years ago and to imagined versions of how things could have gone differently. What do you do with your thoughts in that moment?","I would let the thoughts flow gently, embracing both memories and possibilities without judgment.",0.4189411779337773,0.9941442608833313
openness,steered,6,12.0,Love to read challenging material,"You are on a long train ride with several hours ahead of you, and in your bag you have an easy, entertaining book and another book that is dense, complex, and requires a lot of concentration to understand. Which book would you choose to read first, and why?","I would choose the easy, entertaining book first to relax and enjoy the journey.",0.48572303819999557,0.9670150279998779
openness,steered,6,12.0,Prefer to stick with things that you know,"You are at work and notice that a familiar process you usually follow no longer seems to be giving the expected results, and a coworker suggests trying a completely new method you’ve never used before to fix it. What would you do?",I would consider trying the new method to see if it resolves the issue.,0.2680281830176666,0.9939631819725037
openness,steered,6,12.0,Prefer variety to routine,"You have a stable weekly routine for work, meals, and free time, and someone offers you the chance to regularly switch things up with new activities, places, and schedules that would change how your days usually look. How would you decide what to do?",I would consider the potential for personal growth and enjoyment before making a decision.,0.4139085856391612,0.9936165809631348
openness,steered,6,12.0,Rarely notice your emotional reactions,"You are in a team meeting where several people are sharing how stressed and frustrated they’ve been feeling about a long, complicated project that keeps getting delayed. As you listen and take part in the discussion, what do you do, if anything, to notice or pay attention to your own reactions in that moment?",I would take a moment to acknowledge my own feelings without judgment.,0.20836154709544155,0.9894102811813354
openness,steered,6,12.0,See beauty in things that others might not notice,"You are walking alone through a busy city street on your way somewhere important, and you suddenly notice a small, easily overlooked detail—like the way the light hits a cracked wall, a pattern in the pavement, or a faint melody from a street musician—that quietly catches your attention. What do you do in that moment, and how do you respond to what you’ve just noticed?","I would pause to observe the detail, letting it momentarily shift my focus from my destination to the quiet beauty around me.",0.890714641913799,0.9447469115257263
openness,steered,6,12.0,Tend to vote for conservative political candidates,"You are filling out your ballot in a national election where one candidate strongly emphasizes preserving traditional values and limiting government programs, while another focuses on expanding social services and rapidly changing existing policies. Which candidate would you be more likely to vote for, and why?",I would be more likely to vote for the candidate who focuses on expanding social services and rapidly changing existing policies.,0.27047542158963794,0.9934316277503967
openness,steered,6,12.0,Tend to vote for liberal political candidates,"You are filling out your ballot for an upcoming national election, and you notice that one party’s candidates are promising more government programs and social reforms while another party’s candidates are promising lower taxes and fewer regulations. How do you decide which candidates to vote for?",I would consider my personal values and what policies align most with my priorities.,0.19642052476660332,0.986592710018158
openness,steered,12,-12.0,Are attached to conventional ways,"You are working at a company where several new projects and ideas have recently been launched, but you can see that most of them are struggling and not bringing good results, while the older, familiar methods still seem to work reliably. What would you do in this situation?",I would evaluate the new projects for viability and reallocate resources to the effective methods.,0.2666774248216734,0.9931896328926086
openness,steered,12,-12.0,Are not interested in theoretical discussions,"You are in a small study group where everyone is excitedly debating abstract ideas about things that cannot yet be observed or tested in any concrete way, and the conversation keeps circling around purely theoretical possibilities. How do you respond and take part in this discussion?","I would engage thoughtfully, asking clarifying questions to ensure we're all on the same page about the theoretical framework we're exploring.",0.34347274604018563,0.989009439945221
openness,steered,12,-12.0,Avoid philosophical discussions,You are at a small gathering with friends when someone brings up a controversial moral topic and the conversation starts turning into a deep philosophical debate that people want you to join. How do you respond in that moment?,I would politely decline to engage in the debate.,0.016036172592380465,0.9931591153144836
openness,steered,12,-12.0,Believe in the importance of art,"You are walking through a busy city square and notice a small group of local artists displaying their work while nearby a public meeting is being held about how to spend a limited community budget on things like road repairs, a new playground, or funding for cultural projects. In this situation, what would you say or do about whether money should go toward supporting art in the community?",I would advocate for funding cultural projects as they enrich the community and support local artists.,0.5942782577697502,0.9941108822822571
openness,steered,12,-12.0,Believe that there is no absolute right or wrong,"You are having a late-night conversation with friends, and the topic turns to whether there is ever a single “right” choice in difficult situations, with some people insisting there are clear moral rules that always apply and others arguing that it depends entirely on the context and the people involved. What do you say and how do you explain your view in that moment?","I would say that while moral rules provide a foundation, context and human complexity often require flexibility in applying them.",0.13416824451381282,0.9921391606330872
openness,steered,12,-12.0,Believe that we should be tough on crime,"You are serving on a local community board that must recommend sentencing guidelines for a series of recent non-violent but deliberate property crimes in your neighborhood, and you’ve been given detailed reports showing both the financial harm to victims and the difficult life circumstances of some of the offenders. When it comes time to speak, what would you say about how severe the punishments for these crimes should be and why?",I would advocate for balanced sentences that consider both the harm caused and the offenders' circumstances.,0.2542272084424006,0.9940006136894226
openness,steered,12,-12.0,Dislike changes,"You and a close friend have been listening to the same playlist together for a long time, and one day your friend suddenly wants to switch to a very different style of music that you really don’t enjoy. How would you handle this situation?",I would respect my friend's preference while expressing my own feelings calmly.,0.10184792800236958,0.9932451844215393
openness,steered,12,-12.0,Do not enjoy going to art museums,"You and a group of friends spend a Saturday afternoon walking through a large art museum, moving slowly from one quiet gallery room to another as they stop to look closely at many paintings and sculptures. What do you do in this situation?",I would take my time to carefully observe and appreciate the artwork.,0.7261698219867065,0.9942377805709839
openness,steered,12,-12.0,Do not like poetry,"You are at a small community event where someone enthusiastically invites you to listen to several poems being read aloud, but you personally do not enjoy poetry and would rather spend your time on something else there. What would you do in this situation?",I would politely decline and find another activity to engage in.,0.09032343109488357,0.9948602318763733
openness,steered,12,-12.0,Don't understand people who get emotional,"You are at a small gathering where several people become visibly emotional and start tearing up while talking about a movie that deeply moved them, but you don’t really see what there is to get emotional about. How do you respond in that moment, and what do you say or do?","I would acknowledge their feelings and say something like, ""That movie really touched you, didn't it?""",0.5174286211134485,0.9921175837516785
openness,steered,12,-12.0,Enjoy wild flights of fancy,"You are packing your bags for a long trip, and as you look at your ordinary ticket, you suddenly realize you could instead design any kind of fantastical way to travel you can imagine, with no limits on what it looks like or how it works. What would you do?","I would design a time-traveling, shape-shifting, interdimensional flying carpet that can also teleport and speak every language.",0.657177960224128,0.9345964789390564
openness,steered,12,-12.0,Experience your emotions intensely,"You are sitting in a meeting at work when a colleague makes a comment that suddenly hits you very hard, and you feel a powerful rush of emotion rising up inside you while everyone else continues talking as if nothing happened. What would you do in that moment?",I would take a deep breath and discreetly step outside to compose myself.,0.486895966918899,0.9955766201019287
openness,steered,12,-12.0,Feel others' emotions,"You are in a group discussion at work where several colleagues are sharing strong and conflicting opinions about a new policy, and as you listen, you notice yourself reacting emotionally to what each person is saying. How do you handle your own feelings and responses in that moment?",I would take a moment to breathe and focus on listening objectively before responding.,0.25162788374098516,0.9858989715576172
openness,steered,12,-12.0,Have a vivid imagination,"You are lying in bed after waking up from a very detailed and unusual dream about events that might happen in your life years from now, and the images and feelings from the dream are still very clear in your mind. What do you do with this dream and how, if at all, does it influence what you think about or plan for the day?",I would reflect on the dream's details and consider if any insights could influence my daily plans or thoughts.,0.6172914981956616,0.9903554916381836
openness,steered,12,-12.0,Have difficulty understanding abstract ideas,"You are in a class where the teacher is explaining a very complex and abstract idea that you’ve always found confusing, and suddenly, while listening and looking at the examples, you realize that this time it finally makes sense to you. What would you do or say in that moment?","I would quietly nod and smile, feeling a sense of relief and understanding.",0.618245601645877,0.9859720468521118
openness,steered,12,-12.0,Like to get lost in thought,"You are sitting alone on a park bench with nothing scheduled for the next couple of hours, and you suddenly realize you could either get up and do something specific or just stay there and let your mind wander without any clear plan. What would you do in that moment, and how would you spend that time?",I would stay on the bench and let my mind wander without any clear plan.,0.07378478039327724,0.9931871891021729
openness,steered,12,-12.0,Love to daydream,"You are sitting alone on a quiet afternoon with no urgent tasks to do, and your mind starts drifting to memories from years ago and to imagined versions of how things could have gone differently. What do you do with your thoughts in that moment?","I would let the thoughts flow naturally, embracing both the past and the possibilities without judgment.",0.32759499314899926,0.9940428137779236
openness,steered,12,-12.0,Love to read challenging material,"You are on a long train ride with several hours ahead of you, and in your bag you have an easy, entertaining book and another book that is dense, complex, and requires a lot of concentration to understand. Which book would you choose to read first, and why?","I would choose the easy, entertaining book first to relax and enjoy the journey.",0.48572303819999557,0.9670150279998779
openness,steered,12,-12.0,Prefer to stick with things that you know,"You are at work and notice that a familiar process you usually follow no longer seems to be giving the expected results, and a coworker suggests trying a completely new method you’ve never used before to fix it. What would you do?",I would consider trying the new method to see if it resolves the issue.,0.2680281830176666,0.9939631819725037
openness,steered,12,-12.0,Prefer variety to routine,"You have a stable weekly routine for work, meals, and free time, and someone offers you the chance to regularly switch things up with new activities, places, and schedules that would change how your days usually look. How would you decide what to do?",I would consider the potential benefits and alignment with my personal goals before deciding.,0.24444459070701438,0.9855614304542542
openness,steered,12,-12.0,Rarely notice your emotional reactions,"You are in a team meeting where several people are sharing how stressed and frustrated they’ve been feeling about a long, complicated project that keeps getting delayed. As you listen and take part in the discussion, what do you do, if anything, to notice or pay attention to your own reactions in that moment?",I would take a moment to acknowledge my own feelings and ensure I'm not contributing to the stress.,0.14074959890440666,0.9896292090415955
openness,steered,12,-12.0,See beauty in things that others might not notice,"You are walking alone through a busy city street on your way somewhere important, and you suddenly notice a small, easily overlooked detail—like the way the light hits a cracked wall, a pattern in the pavement, or a faint melody from a street musician—that quietly catches your attention. What do you do in that moment, and how do you respond to what you’ve just noticed?","I would pause to observe the detail, letting it remind me to notice beauty in the ordinary.",0.8590767584278091,0.9143313765525818
openness,steered,12,-12.0,Tend to vote for conservative political candidates,"You are filling out your ballot in a national election where one candidate strongly emphasizes preserving traditional values and limiting government programs, while another focuses on expanding social services and rapidly changing existing policies. Which candidate would you be more likely to vote for, and why?",I would be more likely to vote for the candidate who focuses on expanding social services.,0.2893848454924294,0.992895781993866
openness,steered,12,-12.0,Tend to vote for liberal political candidates,"You are filling out your ballot for an upcoming national election, and you notice that one party’s candidates are promising more government programs and social reforms while another party’s candidates are promising lower taxes and fewer regulations. How do you decide which candidates to vote for?",I would consider my personal values and what I believe will best serve the public interest.,0.25511274545920154,0.9854185581207275
openness,steered,12,-8.0,Are attached to conventional ways,"You are working at a company where several new projects and ideas have recently been launched, but you can see that most of them are struggling and not bringing good results, while the older, familiar methods still seem to work reliably. What would you do in this situation?",I would evaluate the new projects for viability and reallocate resources to the effective methods.,0.2666774248216734,0.9931896328926086
openness,steered,12,-8.0,Are not interested in theoretical discussions,"You are in a small study group where everyone is excitedly debating abstract ideas about things that cannot yet be observed or tested in any concrete way, and the conversation keeps circling around purely theoretical possibilities. How do you respond and take part in this discussion?","I would engage thoughtfully, asking clarifying questions to ensure we're all on the same conceptual page.",0.2584299760760984,0.9880717992782593
openness,steered,12,-8.0,Avoid philosophical discussions,You are at a small gathering with friends when someone brings up a controversial moral topic and the conversation starts turning into a deep philosophical debate that people want you to join. How do you respond in that moment?,I would politely decline to engage in the debate.,0.016036172592380465,0.9931591153144836
openness,steered,12,-8.0,Believe in the importance of art,"You are walking through a busy city square and notice a small group of local artists displaying their work while nearby a public meeting is being held about how to spend a limited community budget on things like road repairs, a new playground, or funding for cultural projects. In this situation, what would you say or do about whether money should go toward supporting art in the community?",I would advocate for funding cultural projects as they enrich the community and foster creativity.,0.6450591024476822,0.994438648223877
openness,steered,12,-8.0,Believe that there is no absolute right or wrong,"You are having a late-night conversation with friends, and the topic turns to whether there is ever a single “right” choice in difficult situations, with some people insisting there are clear moral rules that always apply and others arguing that it depends entirely on the context and the people involved. What do you say and how do you explain your view in that moment?","I would say that while moral rules provide a foundation, context and human complexity often require flexibility in applying them.",0.13416824451381282,0.9921391606330872
openness,steered,12,-8.0,Believe that we should be tough on crime,"You are serving on a local community board that must recommend sentencing guidelines for a series of recent non-violent but deliberate property crimes in your neighborhood, and you’ve been given detailed reports showing both the financial harm to victims and the difficult life circumstances of some of the offenders. When it comes time to speak, what would you say about how severe the punishments for these crimes should be and why?",I would advocate for balanced sentences that consider both the harm caused and the circumstances of the offenders.,0.28767228915638804,0.9936708211898804
openness,steered,12,-8.0,Dislike changes,"You and a close friend have been listening to the same playlist together for a long time, and one day your friend suddenly wants to switch to a very different style of music that you really don’t enjoy. How would you handle this situation?",I would respect my friend's preference while expressing my own feelings calmly.,0.10184792800236958,0.9932451844215393
openness,steered,12,-8.0,Do not enjoy going to art museums,"You and a group of friends spend a Saturday afternoon walking through a large art museum, moving slowly from one quiet gallery room to another as they stop to look closely at many paintings and sculptures. What do you do in this situation?",I would take my time to carefully observe and appreciate the artwork.,0.7261698219867065,0.9942377805709839
openness,steered,12,-8.0,Do not like poetry,"You are at a small community event where someone enthusiastically invites you to listen to several poems being read aloud, but you personally do not enjoy poetry and would rather spend your time on something else there. What would you do in this situation?",I would politely decline and find another activity to engage in.,0.09032343109488357,0.9948602318763733
