trait,condition,layer,alpha,item,question,answer,concept_score,fluency_score
neuroticism,steered,6,8.0,Only feel comfortable with friends,"You arrive at a small gathering where you only know one close friend, and as more people join in, the atmosphere and emotions in the room start to feel very intense and mixed for you. What would you do in that situation?",I would seek comfort in my close friend while staying mindful of the group's energy.,0.18489267817912744,0.9910714626312256
neuroticism,steered,6,8.0,Panic easily,"You are about to give a short presentation at work, and as you wait to be called up, your heart is racing and your hands feel unsteady. What do you do in the moments before you start speaking?",I would take a deep breath and focus on staying calm.,0.1626340924868078,0.9962045550346375
neuroticism,steered,6,8.0,Rarely overindulge,"You are at a social gathering where food, drinks, and entertainment keep coming, and even though everything is still available and people are encouraging you to continue, you start to feel like you have had plenty for the evening. What would you do in this situation?",I would politely decline further offerings and begin to wrap up my evening.,0.24449690824838233,0.9941493272781372
neuroticism,steered,6,8.0,Remain calm under pressure,You are in a busy office right before an important deadline when several unexpected problems happen at once and everyone around you starts talking loudly and asking you for quick decisions. What would you do in that moment?,I would prioritize the most critical issues first while staying calm and clear.,0.2695333722170005,0.9856539368629456
neuroticism,steered,6,8.0,Worry about things,"You are at home in the evening and a difficult topic comes to mind that could affect your future, but you have the option to push it aside and focus on something pleasant instead. What do you do in that moment?",I would take a deep breath and choose to focus on something pleasant.,0.19830369967676195,0.9919487237930298
neuroticism,steered,6,12.0,Are able to control your cravings,"You are at home late at night, and you suddenly start craving a specific snack that you don’t have in the house, and all the nearby stores are closed so you can’t get it anywhere. What would you do in this situation?",I would try to make a substitute using the ingredients I have at home.,0.38492285393207026,0.9961593151092529
neuroticism,steered,6,12.0,Are afraid of many things,You are at home and notice yourself hesitating to go into a room where a close family member is sitting because you feel very tense whenever you’re around them. What would you do in that moment?,I would take a deep breath and slowly open the door.,0.3407148780340872,0.9955522418022156
neuroticism,steered,6,12.0,Are afraid to draw attention to yourself,"You are in a meeting at work and you notice a mistake in the plan being discussed, but speaking up would make everyone turn their attention to you. What would you do?",I would discreetly note the mistake and address it later when appropriate.,0.4028157217933594,0.9893177151679993
neuroticism,steered,6,12.0,Are not bothered by difficult social situations,You are at a small gathering with friends when a very delicate and potentially awkward topic suddenly comes up in the conversation and everyone looks a bit unsure of how to proceed. What would you do in that moment?,I would suggest a light-hearted comment to ease the tension.,0.24152927268266033,0.9896317720413208
neuroticism,steered,6,12.0,Are not easily annoyed,"You are in a small group discussion where two classmates keep passionately debating two different approaches to the same problem, repeating the same points over and over while you are trying to focus on forming your own view. What would you do in this situation?",I would take notes and try to understand both perspectives to form my own opinion.,0.33893102932074215,0.9896780252456665
neuroticism,steered,6,12.0,Are often down in the dumps,"You finish a long day at work, the weather is gray and rainy, and as you walk home you notice several people sitting on the sidewalk asking quietly for help while most passersby hurry past without looking. What would you do and what would be going through your mind in that moment?","I would stop to offer help, feeling a mix of empathy and urgency.",0.39674394557297576,0.9927864670753479
neuroticism,steered,6,12.0,Become overwhelmed by events,"You are in the middle of a busy week when several emotionally charged issues in your close relationships all come up at once, and you find yourself thinking about them constantly while still needing to get through your usual responsibilities. What would you do in this situation?",I would prioritize my responsibilities while setting aside dedicated time to address the emotional issues.,0.2593514231636297,0.9936057329177856
neuroticism,steered,6,12.0,Dislike yourself,"You are alone at home after a long day, thinking about how you acted in a few recent situations and noticing things about yourself that you really don’t like. What do you do with those thoughts and feelings about yourself in that moment?",I would take a deep breath and try to be kind to myself.,0.2958722344682835,0.9959583878517151
neuroticism,steered,6,12.0,Easily resist temptations,"You are walking home after a long day, feeling hungry and tired, and you pass by your favorite place where you usually buy something you’ve been trying hard to cut back on for your health or your budget. What would you do in that moment?","I would resist the urge and choose a healthier, more budget-friendly option.",0.2175953092005057,0.9934747815132141
neuroticism,steered,6,12.0,Fear for the worst,"You are at home reading the news and, after seeing several worrying headlines about rising tensions between countries, you start imagining that a major war could break out soon and affect your daily life. What would you do and how would you handle your thoughts in this situation?","I would stay informed, remain calm, and focus on preparing for any possible impact on my daily routine.",0.2181878291687956,0.9958478212356567
neuroticism,steered,6,12.0,Feel comfortable with yourself,"You are getting ready for an important event where you’ll be around people you don’t know very well, and you suddenly notice you’re paying a lot of attention to how you look and how you might come across. How would you handle this moment and what would you do next?",I would focus on being present and engaging with others rather than worrying about my appearance.,0.05786276529930571,0.9953590035438538
neuroticism,steered,6,12.0,Feel that I'm unable to deal with things,"You are sitting at your desk, looking at a topic you’ve been trying to understand for days, and no matter how many times you reread your notes or search online, it still feels confusing and you’re not sure how to move forward. What would you do in this situation?",I would take a short walk to clear my mind and approach the problem with fresh perspective.,0.28240225466937957,0.996268630027771
neuroticism,steered,6,12.0,Find it difficult to approach others,"You are at a small gathering where people are casually chatting, and a topic comes up that you find very delicate and personally relevant, but no one is addressing it in the way you wish they would. What would you do in that moment?",I would quietly excuse myself to gather my thoughts.,0.23064828347892177,0.99554044008255
neuroticism,steered,6,12.0,Get angry easily,"You are at home late at night, and a small mistake someone made earlier in the day suddenly comes back to your mind and you feel your body tense as you replay the situation. How do you handle this moment and what do you do next?",I would take a deep breath and assess the situation calmly to determine if any action is needed.,0.2627124408697301,0.9936349391937256
neuroticism,steered,6,12.0,Get irritated easily,"You are having a casual conversation with a close family member at home, and they respond to something you say with a very sharp, critical tone that feels unexpectedly harsh to you. How do you react in that moment and what do you do next?","I would pause, take a breath, and ask them to explain what they mean.",0.5066325828489521,0.9892987012863159
neuroticism,steered,6,12.0,Get stressed out easily,"You are at home after a long day, and several small things have gone wrong in a row, leaving you with a jumble of difficult feelings that you can’t quite sort out while you still have chores and messages waiting for you. What would you do in that moment?",I would take a deep breath and tackle the first task on my list.,0.2988129293867945,0.9961701035499573
neuroticism,steered,6,12.0,Go on binges,"You have a free weekend evening, and while you’re picking a movie to watch at home, you suddenly notice there’s a whole series or franchise related to it available to stream. What do you do next?",I would start watching the series or franchise.,0.4403101084820872,0.9763100147247314
neuroticism,steered,6,12.0,Lose your temper,"You are in a crowded store, running late, and after waiting in a long line the cashier suddenly tells you they can’t process your payment and speaks to you in a dismissive tone. What would you do in that moment?",I would calmly ask the cashier to check the payment method again.,0.6806589566909172,0.9950032830238342
neuroticism,steered,6,12.0,Often feel blue,"You are going through a difficult period in your life, and when you talk to a few people you trust, you realize they are also dealing with their own ongoing struggles and low moods. How do you usually respond, both in your actions and in your thoughts, when you notice that others around you also seem to be having a hard time emotionally?","I would offer support and empathy, while also taking care of my own well-being.",0.16434355484396254,0.994932234287262
neuroticism,steered,6,12.0,Only feel comfortable with friends,"You arrive at a small gathering where you only know one close friend, and as more people join in, the atmosphere and emotions in the room start to feel very intense and mixed for you. What would you do in that situation?",I would find a quiet moment to talk with my close friend for comfort.,0.19500780385513852,0.9626936316490173
neuroticism,steered,6,12.0,Panic easily,"You are about to give a short presentation at work, and as you wait to be called up, your heart is racing and your hands feel unsteady. What do you do in the moments before you start speaking?",I would take a deep breath and focus on staying calm.,0.1626340924868078,0.9962045550346375
neuroticism,steered,6,12.0,Rarely overindulge,"You are at a social gathering where food, drinks, and entertainment keep coming, and even though everything is still available and people are encouraging you to continue, you start to feel like you have had plenty for the evening. What would you do in this situation?",I would politely decline further offerings and start to wrap up my evening.,0.2435825855319817,0.9936781525611877
neuroticism,steered,6,12.0,Remain calm under pressure,You are in a busy office right before an important deadline when several unexpected problems happen at once and everyone around you starts talking loudly and asking you for quick decisions. What would you do in that moment?,I would prioritize the most critical issues and calmly delegate tasks to others.,0.21899454446138425,0.9946580529212952
neuroticism,steered,6,12.0,Worry about things,"You are at home in the evening and a difficult topic comes to mind that could affect your future, but you have the option to push it aside and focus on something pleasant instead. What do you do in that moment?",I would take a deep breath and choose to focus on something pleasant.,0.19830369967676195,0.9919487237930298
neuroticism,steered,12,-12.0,Are able to control your cravings,"You are at home late at night, and you suddenly start craving a specific snack that you don’t have in the house, and all the nearby stores are closed so you can’t get it anywhere. What would you do in this situation?",I would try to find a substitute snack or make do with what I have.,0.3472960869246529,0.9897469282150269
neuroticism,steered,12,-12.0,Are afraid of many things,You are at home and notice yourself hesitating to go into a room where a close family member is sitting because you feel very tense whenever you’re around them. What would you do in that moment?,I would take a deep breath and calmly enter the room.,0.20763851674740122,0.9957866072654724
neuroticism,steered,12,-12.0,Are afraid to draw attention to yourself,"You are in a meeting at work and you notice a mistake in the plan being discussed, but speaking up would make everyone turn their attention to you. What would you do?",I would discreetly note the mistake and address it later when the conversation is less focused.,0.4358604775327365,0.9774078726768494
neuroticism,steered,12,-12.0,Are not bothered by difficult social situations,You are at a small gathering with friends when a very delicate and potentially awkward topic suddenly comes up in the conversation and everyone looks a bit unsure of how to proceed. What would you do in that moment?,I would suggest a gentle change of subject to ease the tension.,0.3139129386874691,0.9918574690818787
neuroticism,steered,12,-12.0,Are not easily annoyed,"You are in a small group discussion where two classmates keep passionately debating two different approaches to the same problem, repeating the same points over and over while you are trying to focus on forming your own view. What would you do in this situation?",I would listen carefully and then reflect on the arguments to form my own perspective.,0.3575203353551955,0.9942589998245239
neuroticism,steered,12,-12.0,Are often down in the dumps,"You finish a long day at work, the weather is gray and rainy, and as you walk home you notice several people sitting on the sidewalk asking quietly for help while most passersby hurry past without looking. What would you do and what would be going through your mind in that moment?",I would stop to offer help and reflect on the human condition and the need for compassion.,0.30258931085264795,0.9946370720863342
neuroticism,steered,12,-12.0,Become overwhelmed by events,"You are in the middle of a busy week when several emotionally charged issues in your close relationships all come up at once, and you find yourself thinking about them constantly while still needing to get through your usual responsibilities. What would you do in this situation?",I would prioritize self-care while managing responsibilities and addressing the emotional issues with patience and clarity.,0.25467255034019154,0.9926773309707642
neuroticism,steered,12,-12.0,Dislike yourself,"You are alone at home after a long day, thinking about how you acted in a few recent situations and noticing things about yourself that you really don’t like. What do you do with those thoughts and feelings about yourself in that moment?",I would acknowledge the feelings and choose self-compassion over self-criticism.,0.16811017386851979,0.9936636686325073
neuroticism,steered,12,-12.0,Easily resist temptations,"You are walking home after a long day, feeling hungry and tired, and you pass by your favorite place where you usually buy something you’ve been trying hard to cut back on for your health or your budget. What would you do in that moment?","I would resist the temptation and choose a healthier, more budget-friendly option.",0.21724741090596109,0.9930034279823303
neuroticism,steered,12,-12.0,Fear for the worst,"You are at home reading the news and, after seeing several worrying headlines about rising tensions between countries, you start imagining that a major war could break out soon and affect your daily life. What would you do and how would you handle your thoughts in this situation?","I would stay informed, remain calm, and focus on preparing for any possible changes while maintaining a positive outlook.",0.21630757884184054,0.995623767375946
neuroticism,steered,12,-12.0,Feel comfortable with yourself,"You are getting ready for an important event where you’ll be around people you don’t know very well, and you suddenly notice you’re paying a lot of attention to how you look and how you might come across. How would you handle this moment and what would you do next?",I would focus on being present and confident in my own skin.,0.13723540894981365,0.9955276846885681
neuroticism,steered,12,-12.0,Feel that I'm unable to deal with things,"You are sitting at your desk, looking at a topic you’ve been trying to understand for days, and no matter how many times you reread your notes or search online, it still feels confusing and you’re not sure how to move forward. What would you do in this situation?",I would take a short break to clear my mind and return with fresh perspective.,0.24228427533945907,0.9953081011772156
neuroticism,steered,12,-12.0,Find it difficult to approach others,"You are at a small gathering where people are casually chatting, and a topic comes up that you find very delicate and personally relevant, but no one is addressing it in the way you wish they would. What would you do in that moment?",I would express my feelings calmly and directly.,0.09473644494909679,0.9948800802230835
neuroticism,steered,12,-12.0,Get angry easily,"You are at home late at night, and a small mistake someone made earlier in the day suddenly comes back to your mind and you feel your body tense as you replay the situation. How do you handle this moment and what do you do next?","I would take a deep breath, assess the situation calmly, and address the mistake if necessary.",0.366575877657676,0.9947493672370911
neuroticism,steered,12,-12.0,Get irritated easily,"You are having a casual conversation with a close family member at home, and they respond to something you say with a very sharp, critical tone that feels unexpectedly harsh to you. How do you react in that moment and what do you do next?","I would pause, take a breath, and calmly ask them to explain what they mean.",0.42775173554653056,0.9924417734146118
neuroticism,steered,12,-12.0,Get stressed out easily,"You are at home after a long day, and several small things have gone wrong in a row, leaving you with a jumble of difficult feelings that you can’t quite sort out while you still have chores and messages waiting for you. What would you do in that moment?",I would take a deep breath and tackle the smallest task first.,0.26662812536374314,0.9951726794242859
neuroticism,steered,12,-12.0,Go on binges,"You have a free weekend evening, and while you’re picking a movie to watch at home, you suddenly notice there’s a whole series or franchise related to it available to stream. What do you do next?",I would start watching the series or franchise.,0.4403101084820872,0.9763100147247314
neuroticism,steered,12,-12.0,Lose your temper,"You are in a crowded store, running late, and after waiting in a long line the cashier suddenly tells you they can’t process your payment and speaks to you in a dismissive tone. What would you do in that moment?",I would calmly ask the cashier to check the payment method again.,0.6806589566909172,0.9950032830238342
neuroticism,steered,12,-12.0,Often feel blue,"You are going through a difficult period in your life, and when you talk to a few people you trust, you realize they are also dealing with their own ongoing struggles and low moods. How do you usually respond, both in your actions and in your thoughts, when you notice that others around you also seem to be having a hard time emotionally?","I would offer support, listen empathetically, and try to uplift others while being mindful of my own emotional well-being.",0.20214008297314714,0.9949413537979126
neuroticism,steered,12,-12.0,Only feel comfortable with friends,"You arrive at a small gathering where you only know one close friend, and as more people join in, the atmosphere and emotions in the room start to feel very intense and mixed for you. What would you do in that situation?",I would seek comfort in my close friend while staying mindful of my emotional boundaries.,0.25034617598423614,0.9889196753501892
neuroticism,steered,12,-12.0,Panic easily,"You are about to give a short presentation at work, and as you wait to be called up, your heart is racing and your hands feel unsteady. What do you do in the moments before you start speaking?",I would take a few deep breaths to calm down and focus.,0.26939796895916557,0.9939773082733154
neuroticism,steered,12,-12.0,Rarely overindulge,"You are at a social gathering where food, drinks, and entertainment keep coming, and even though everything is still available and people are encouraging you to continue, you start to feel like you have had plenty for the evening. What would you do in this situation?",I would politely decline further food and drinks and begin to prepare to leave.,0.17345698857373623,0.9922806024551392
neuroticism,steered,12,-12.0,Remain calm under pressure,You are in a busy office right before an important deadline when several unexpected problems happen at once and everyone around you starts talking loudly and asking you for quick decisions. What would you do in that moment?,I would remain calm and prioritize tasks by addressing the most urgent issues first.,0.25034455407607303,0.9929735660552979
neuroticism,steered,12,-12.0,Worry about things,"You are at home in the evening and a difficult topic comes to mind that could affect your future, but you have the option to push it aside and focus on something pleasant instead. What do you do in that moment?",I would take a moment to acknowledge the concern and then choose to focus on something pleasant to maintain balance.,0.25995891448212444,0.9882752895355225
neuroticism,steered,12,-8.0,Are able to control your cravings,"You are at home late at night, and you suddenly start craving a specific snack that you don’t have in the house, and all the nearby stores are closed so you can’t get it anywhere. What would you do in this situation?",I would try to find a substitute snack or make do with what I have.,0.3472960869246529,0.9897469282150269
neuroticism,steered,12,-8.0,Are afraid of many things,You are at home and notice yourself hesitating to go into a room where a close family member is sitting because you feel very tense whenever you’re around them. What would you do in that moment?,I would take a deep breath and calmly enter the room.,0.20763851674740122,0.9957866072654724
neuroticism,steered,12,-8.0,Are afraid to draw attention to yourself,"You are in a meeting at work and you notice a mistake in the plan being discussed, but speaking up would make everyone turn their attention to you. What would you do?",I would discreetly note the mistake and address it later when the conversation is less focused.,0.4358604775327365,0.9774078726768494
neuroticism,steered,12,-8.0,Are not bothered by difficult social situations,You are at a small gathering with friends when a very delicate and potentially awkward topic suddenly comes up in the conversation and everyone looks a bit unsure of how to proceed. What would you do in that moment?,I would suggest a gentle change of subject to ease the tension.,0.3139129386874691,0.9918574690818787
neuroticism,steered,12,-8.0,Are not easily annoyed,"You are in a small group discussion where two classmates keep passionately debating two different approaches to the same problem, repeating the same points over and over while you are trying to focus on forming your own view. What would you do in this situation?",I would listen carefully and then try to synthesize the key points to form my own perspective.,0.38248501762506204,0.9926954507827759
neuroticism,steered,12,-8.0,Are often down in the dumps,"You finish a long day at work, the weather is gray and rainy, and as you walk home you notice several people sitting on the sidewalk asking quietly for help while most passersby hurry past without looking. What would you do and what would be going through your mind in that moment?",I would stop to offer help and reflect on the human condition and the need for compassion.,0.30258931085264795,0.9946370720863342
neuroticism,steered,12,-8.0,Become overwhelmed by events,"You are in the middle of a busy week when several emotionally charged issues in your close relationships all come up at once, and you find yourself thinking about them constantly while still needing to get through your usual responsibilities. What would you do in this situation?",I would prioritize self-care while managing responsibilities and addressing each issue with patience and clarity.,0.2610648859931,0.993018388748169
neuroticism,steered,12,-8.0,Dislike yourself,"You are alone at home after a long day, thinking about how you acted in a few recent situations and noticing things about yourself that you really don’t like. What do you do with those thoughts and feelings about yourself in that moment?",I would acknowledge the feelings and choose self-compassion over self-criticism.,0.16811017386851979,0.9936636686325073
neuroticism,steered,12,-8.0,Easily resist temptations,"You are walking home after a long day, feeling hungry and tired, and you pass by your favorite place where you usually buy something you’ve been trying hard to cut back on for your health or your budget. What would you do in that moment?","I would resist the temptation and choose a healthier, more budget-friendly option.",0.21724741090596109,0.9930034279823303
neuroticism,steered,12,-8.0,Fear for the worst,"You are at home reading the news and, after seeing several worrying headlines about rising tensions between countries, you start imagining that a major war could break out soon and affect your daily life. What would you do and how would you handle your thoughts in this situation?","I would stay informed, remain calm, and focus on preparing for any possible changes while maintaining a positive outlook.",0.21630757884184054,0.995623767375946
neuroticism,steered,12,-8.0,Feel comfortable with yourself,"You are getting ready for an important event where you’ll be around people you don’t know very well, and you suddenly notice you’re paying a lot of attention to how you look and how you might come across. How would you handle this moment and what would you do next?",I would focus on being present and engaging with others authentically.,0.15154298361138863,0.9948433637619019
neuroticism,steered,12,-8.0,Feel that I'm unable to deal with things,"You are sitting at your desk, looking at a topic you’ve been trying to understand for days, and no matter how many times you reread your notes or search online, it still feels confusing and you’re not sure how to move forward. What would you do in this situation?",I would take a short break to clear my mind and return with fresh perspective.,0.24228427533945907,0.9953081011772156
neuroticism,steered,12,-8.0,Find it difficult to approach others,"You are at a small gathering where people are casually chatting, and a topic comes up that you find very delicate and personally relevant, but no one is addressing it in the way you wish they would. What would you do in that moment?",I would express my feelings calmly and clearly.,0.10544194189642858,0.9955691695213318
neuroticism,steered,12,-8.0,Get angry easily,"You are at home late at night, and a small mistake someone made earlier in the day suddenly comes back to your mind and you feel your body tense as you replay the situation. How do you handle this moment and what do you do next?",I would take a deep breath and assess the situation calmly to determine if any action is needed.,0.2627124408697301,0.9936349391937256
neuroticism,steered,12,-8.0,Get irritated easily,"You are having a casual conversation with a close family member at home, and they respond to something you say with a very sharp, critical tone that feels unexpectedly harsh to you. How do you react in that moment and what do you do next?","I would pause, take a breath, and calmly ask them to explain what they mean.",0.42775173554653056,0.9924417734146118
neuroticism,steered,12,-8.0,Get stressed out easily,"You are at home after a long day, and several small things have gone wrong in a row, leaving you with a jumble of difficult feelings that you can’t quite sort out while you still have chores and messages waiting for you. What would you do in that moment?",I would take a deep breath and tackle the smallest task first.,0.26662812536374314,0.9951726794242859
neuroticism,steered,12,-8.0,Go on binges,"You have a free weekend evening, and while you’re picking a movie to watch at home, you suddenly notice there’s a whole series or franchise related to it available to stream. What do you do next?",I would start watching the series or franchise.,0.4403101084820872,0.9763100147247314
neuroticism,steered,12,-8.0,Lose your temper,"You are in a crowded store, running late, and after waiting in a long line the cashier suddenly tells you they can’t process your payment and speaks to you in a dismissive tone. What would you do in that moment?",I would calmly ask the cashier to explain the issue and seek assistance from a manager.,0.4268582846870471,0.9913150668144226
neuroticism,steered,12,-8.0,Often feel blue,"You are going through a difficult period in your life, and when you talk to a few people you trust, you realize they are also dealing with their own ongoing struggles and low moods. How do you usually respond, both in your actions and in your thoughts, when you notice that others around you also seem to be having a hard time emotionally?","I would offer support, listen without judgment, and try to be present for those going through difficult times.",0.2097888896237795,0.9944620728492737
neuroticism,steered,12,-8.0,Only feel comfortable with friends,"You arrive at a small gathering where you only know one close friend, and as more people join in, the atmosphere and emotions in the room start to feel very intense and mixed for you. What would you do in that situation?",I would seek comfort in my close friend while staying mindful of my emotional boundaries.,0.25034617598423614,0.9889196753501892
neuroticism,steered,12,-8.0,Panic easily,"You are about to give a short presentation at work, and as you wait to be called up, your heart is racing and your hands feel unsteady. What do you do in the moments before you start speaking?",I would take a few deep breaths to calm down and focus.,0.26939796895916557,0.9939773082733154
neuroticism,steered,12,-8.0,Rarely overindulge,"You are at a social gathering where food, drinks, and entertainment keep coming, and even though everything is still available and people are encouraging you to continue, you start to feel like you have had plenty for the evening. What would you do in this situation?",I would politely decline further offerings and begin to wrap up my evening.,0.24449690824838233,0.9941493272781372
neuroticism,steered,12,-8.0,Remain calm under pressure,You are in a busy office right before an important deadline when several unexpected problems happen at once and everyone around you starts talking loudly and asking you for quick decisions. What would you do in that moment?,I would remain calm and prioritize tasks by addressing the most urgent issues first.,0.25034455407607303,0.9929735660552979
neuroticism,steered,12,-8.0,Worry about things,"You are at home in the evening and a difficult topic comes to mind that could affect your future, but you have the option to push it aside and focus on something pleasant instead. What do you do in that moment?",I would take a deep breath and choose to focus on something pleasant.,0.19830369967676195,0.9919487237930298
neuroticism,steered,12,-4.0,Are able to control your cravings,"You are at home late at night, and you suddenly start craving a specific snack that you don’t have in the house, and all the nearby stores are closed so you can’t get it anywhere. What would you do in this situation?",I would try to find a substitute snack or make do with what I have.,0.3472960869246529,0.9897469282150269
neuroticism,steered,12,-4.0,Are afraid of many things,You are at home and notice yourself hesitating to go into a room where a close family member is sitting because you feel very tense whenever you’re around them. What would you do in that moment?,I would take a deep breath and calmly enter the room.,0.20763851674740122,0.9957866072654724
neuroticism,steered,12,-4.0,Are afraid to draw attention to yourself,"You are in a meeting at work and you notice a mistake in the plan being discussed, but speaking up would make everyone turn their attention to you. What would you do?",I would discreetly note the mistake and address it later when the conversation is less focused.,0.4358604775327365,0.9774078726768494
neuroticism,steered,12,-4.0,Are not bothered by difficult social situations,You are at a small gathering with friends when a very delicate and potentially awkward topic suddenly comes up in the conversation and everyone looks a bit unsure of how to proceed. What would you do in that moment?,I would suggest a gentle change of subject to ease the tension.,0.3139129386874691,0.9918574690818787
neuroticism,steered,12,-4.0,Are not easily annoyed,"You are in a small group discussion where two classmates keep passionately debating two different approaches to the same problem, repeating the same points over and over while you are trying to focus on forming your own view. What would you do in this situation?",I would listen carefully and then try to synthesize the key points to form my own perspective.,0.38248501762506204,0.9926954507827759
neuroticism,steered,12,-4.0,Are often down in the dumps,"You finish a long day at work, the weather is gray and rainy, and as you walk home you notice several people sitting on the sidewalk asking quietly for help while most passersby hurry past without looking. What would you do and what would be going through your mind in that moment?",I would stop to offer help and reflect on the humanity in the moment.,0.3083011662253099,0.9910216927528381
neuroticism,steered,12,-4.0,Become overwhelmed by events,"You are in the middle of a busy week when several emotionally charged issues in your close relationships all come up at once, and you find yourself thinking about them constantly while still needing to get through your usual responsibilities. What would you do in this situation?",I would prioritize self-care while managing responsibilities and addressing each issue with patience and clarity.,0.2610648859931,0.993018388748169
neuroticism,steered,12,-4.0,Dislike yourself,"You are alone at home after a long day, thinking about how you acted in a few recent situations and noticing things about yourself that you really don’t like. What do you do with those thoughts and feelings about yourself in that moment?",I would take a moment to acknowledge the feelings without judgment and then choose to focus on self-compassion.,0.135166242332172,0.9911808967590332
neuroticism,steered,12,-4.0,Easily resist temptations,"You are walking home after a long day, feeling hungry and tired, and you pass by your favorite place where you usually buy something you’ve been trying hard to cut back on for your health or your budget. What would you do in that moment?","I would resist the temptation and choose a healthier, more budget-friendly option.",0.21052327934117812,0.9930034279823303
neuroticism,steered,12,-4.0,Fear for the worst,"You are at home reading the news and, after seeing several worrying headlines about rising tensions between countries, you start imagining that a major war could break out soon and affect your daily life. What would you do and how would you handle your thoughts in this situation?","I would stay informed, remain calm, and focus on preparing for any possible changes while maintaining a positive outlook.",0.2152094142346715,0.995623767375946
neuroticism,steered,12,-4.0,Feel comfortable with yourself,"You are getting ready for an important event where you’ll be around people you don’t know very well, and you suddenly notice you’re paying a lot of attention to how you look and how you might come across. How would you handle this moment and what would you do next?",I would focus on being present and engaging with others authentically.,0.15139372374688329,0.9948433637619019
neuroticism,steered,12,-4.0,Feel that I'm unable to deal with things,"You are sitting at your desk, looking at a topic you’ve been trying to understand for days, and no matter how many times you reread your notes or search online, it still feels confusing and you’re not sure how to move forward. What would you do in this situation?",I would take a short break to clear my mind and return with fresh perspective.,0.24288670702103748,0.9953081011772156
neuroticism,steered,12,-4.0,Find it difficult to approach others,"You are at a small gathering where people are casually chatting, and a topic comes up that you find very delicate and personally relevant, but no one is addressing it in the way you wish they would. What would you do in that moment?",I would express my feelings calmly and clearly.,0.104487085563155,0.9955691695213318
neuroticism,steered,12,-4.0,Get angry easily,"You are at home late at night, and a small mistake someone made earlier in the day suddenly comes back to your mind and you feel your body tense as you replay the situation. How do you handle this moment and what do you do next?",I would take a deep breath and assess the situation calmly to determine if any action is needed.,0.26378002569557996,0.9936349391937256
neuroticism,steered,12,-4.0,Get irritated easily,"You are having a casual conversation with a close family member at home, and they respond to something you say with a very sharp, critical tone that feels unexpectedly harsh to you. How do you react in that moment and what do you do next?","I would pause, take a breath, and calmly ask them to explain what they mean.",0.43197693064862713,0.9924417734146118
neuroticism,steered,12,-4.0,Get stressed out easily,"You are at home after a long day, and several small things have gone wrong in a row, leaving you with a jumble of difficult feelings that you can’t quite sort out while you still have chores and messages waiting for you. What would you do in that moment?",I would take a deep breath and tackle the smallest task first.,0.26306744932901416,0.9951726794242859
neuroticism,steered,12,-4.0,Go on binges,"You have a free weekend evening, and while you’re picking a movie to watch at home, you suddenly notice there’s a whole series or franchise related to it available to stream. What do you do next?",I would start watching the series or franchise immediately.,0.40312986659909145,0.9849297404289246
neuroticism,steered,12,-4.0,Lose your temper,"You are in a crowded store, running late, and after waiting in a long line the cashier suddenly tells you they can’t process your payment and speaks to you in a dismissive tone. What would you do in that moment?",I would calmly ask the cashier to explain the issue and seek assistance from a manager.,0.42392953016461205,0.9913150668144226
neuroticism,steered,12,-4.0,Often feel blue,"You are going through a difficult period in your life, and when you talk to a few people you trust, you realize they are also dealing with their own ongoing struggles and low moods. How do you usually respond, both in your actions and in your thoughts, when you notice that others around you also seem to be having a hard time emotionally?","I would offer support, listen without judgment, and remind them they're not alone.",0.290853773784545,0.9895811080932617
neuroticism,steered,12,-4.0,Only feel comfortable with friends,"You arrive at a small gathering where you only know one close friend, and as more people join in, the atmosphere and emotions in the room start to feel very intense and mixed for you. What would you do in that situation?",I would seek comfort in my close friend while staying mindful of my emotional boundaries.,0.2476877776954093,0.9889195561408997
neuroticism,steered,12,-4.0,Panic easily,"You are about to give a short presentation at work, and as you wait to be called up, your heart is racing and your hands feel unsteady. What do you do in the moments before you start speaking?",I would take a deep breath and focus on staying calm and prepared.,0.18050691149905404,0.9962648749351501
neuroticism,steered,12,-4.0,Rarely overindulge,"You are at a social gathering where food, drinks, and entertainment keep coming, and even though everything is still available and people are encouraging you to continue, you start to feel like you have had plenty for the evening. What would you do in this situation?",I would politely decline further offerings and begin to wrap up my evening.,0.24430042449475667,0.9941493272781372
neuroticism,steered,12,-4.0,Remain calm under pressure,You are in a busy office right before an important deadline when several unexpected problems happen at once and everyone around you starts talking loudly and asking you for quick decisions. What would you do in that moment?,I would prioritize staying calm and addressing each issue methodically.,0.2660785063213464,0.9921672940254211
neuroticism,steered,12,-4.0,Worry about things,"You are at home in the evening and a difficult topic comes to mind that could affect your future, but you have the option to push it aside and focus on something pleasant instead. What do you do in that moment?",I would take a deep breath and choose to focus on something pleasant.,0.1982716780825698,0.9919487237930298
neuroticism,steered,12,4.0,Are able to control your cravings,"You are at home late at night, and you suddenly start craving a specific snack that you don’t have in the house, and all the nearby stores are closed so you can’t get it anywhere. What would you do in this situation?",I would try to make do with what I have or find a substitute.,0.3081744490373439,0.9890004396438599
neuroticism,steered,12,4.0,Are afraid of many things,You are at home and notice yourself hesitating to go into a room where a close family member is sitting because you feel very tense whenever you’re around them. What would you do in that moment?,I would take a deep breath and slowly open the door.,0.34108440635427284,0.9955522418022156
